"node_id","level_1","level_2","level_3","final_module","membership_igraph","oficial_no_regularizado_top","oficial_no_regularizado_final","oficial_regularizado_top","oficial_regularizado_final"
2033,1,3,21,21,21,2,36,22,22
2034,1,3,165,165,165,2,93,144,144
2035,1,9,150,150,150,11,225,93,93
2036,1,3,66,66,66,5,156,65,65
2037,1,3,40,40,40,5,147,40,40
2038,1,9,26,26,26,9,192,27,27
2039,1,7,166,166,166,3,127,145,145
2040,1,3,48,48,48,2,35,48,48
2041,1,3,71,71,71,1,6,118,118
2042,1,9,150,150,150,9,205,43,43
2043,1,3,107,107,107,2,47,101,101
2044,1,2,98,98,98,11,220,93,93
2045,1,15,134,134,134,12,231,120,120
2046,1,3,70,70,70,2,45,88,88
2047,1,8,163,163,163,2,82,143,143
2048,1,11,157,157,157,6,164,139,139
2049,1,2,22,22,22,5,150,23,23
2050,1,2,170,170,170,4,141,148,148
2051,1,11,144,144,144,6,163,130,130
2052,1,3,67,67,67,2,96,19,19
2053,1,3,19,19,19,2,69,19,19
2054,1,8,24,24,24,11,218,25,25
2055,1,8,24,24,24,11,218,25,25
2056,1,3,4,4,4,2,38,4,4
2057,1,3,162,162,162,2,97,49,49
2058,1,3,173,173,173,2,74,47,47
2059,1,3,138,138,138,2,83,122,122
2060,1,3,88,88,88,2,33,83,83
2061,1,3,138,138,138,2,83,122,122
2062,1,2,2,2,2,4,128,2,2
2063,1,7,198,198,198,3,113,150,150
2064,1,3,104,104,104,2,44,98,98
2065,1,3,104,104,104,2,44,98,98
2066,1,13,79,79,79,5,154,75,75
2067,1,3,174,174,174,2,54,38,38
2068,1,11,139,139,139,6,161,124,124
2069,1,3,175,175,175,2,92,151,151
2070,1,11,139,139,139,6,161,124,124
2071,1,8,24,24,24,11,227,25,25
2072,1,9,159,159,159,9,198,7,7
2073,1,7,121,121,121,3,102,113,113
2074,1,8,142,142,142,2,90,128,128
2075,1,15,109,109,109,12,232,102,102
2076,1,3,42,42,42,2,77,42,42
2077,1,3,174,174,174,2,54,38,38
2078,1,13,113,113,113,3,124,152,152
2079,1,9,161,161,161,9,190,142,142
2080,1,3,193,193,193,2,76,141,141
2081,1,6,154,154,154,10,213,137,137
2082,1,3,82,82,82,2,65,134,134
2083,1,7,77,77,77,3,100,73,73
2084,1,1,168,168,168,2,52,146,146
2085,1,8,105,105,105,11,222,99,99
2086,1,3,126,126,126,2,50,67,67
2087,1,3,42,42,42,2,77,42,42
2088,1,9,161,161,161,9,190,142,142
2089,1,3,104,104,104,2,44,98,98
2090,1,3,138,138,138,2,83,122,122
2091,1,3,56,56,56,2,57,57,57
2092,1,7,121,121,121,3,102,113,113
2093,1,3,20,20,20,2,43,49,49
2094,1,6,124,124,124,10,216,114,114
2095,1,9,26,26,26,9,192,27,27
2096,1,5,96,96,96,7,174,7,7
2097,1,3,42,42,42,2,77,42,42
2098,1,6,112,112,112,10,210,105,105
2099,1,3,38,38,38,2,61,38,38
2100,1,3,169,169,169,1,20,147,147
2101,1,13,180,180,180,3,126,154,154
2102,1,7,63,63,63,3,105,63,63
2103,1,3,73,73,73,5,155,78,78
2104,1,5,99,99,99,7,177,94,94
2105,1,11,144,144,144,6,162,130,130
2106,1,3,143,143,143,2,60,129,129
2107,1,8,81,81,81,11,219,76,76
2108,1,3,56,56,56,2,57,57,57
2109,1,9,161,161,161,9,190,142,142
2110,1,3,126,126,126,2,55,115,115
2111,1,9,161,161,161,9,190,142,142
2112,1,1,87,87,87,1,14,82,82
2113,1,3,119,119,119,2,41,54,54
2114,1,3,138,138,138,2,83,122,122
2115,1,11,157,157,157,6,164,139,139
2116,1,11,157,157,157,6,164,139,139
2117,1,10,123,123,123,9,197,106,106
2118,1,3,42,42,42,2,77,42,42
2119,1,3,5,5,5,5,143,5,5
2120,1,3,82,82,82,2,65,77,77
2121,1,3,82,82,82,2,65,77,77
2122,1,3,75,75,75,1,19,71,71
2123,1,9,161,161,161,9,190,142,142
2124,1,1,27,27,27,1,10,28,28
2125,1,2,10,10,10,4,130,2,2
2126,1,15,109,109,109,12,229,102,102
2127,1,3,11,11,11,1,1,10,10
2128,1,7,58,58,58,3,110,59,59
2129,1,3,138,138,138,2,83,122,122
2130,1,3,88,88,88,2,33,83,83
2131,1,2,185,185,185,4,142,157,157
2132,1,3,176,176,176,2,42,51,51
2133,1,14,140,140,140,4,137,126,126
2134,1,3,186,186,186,1,17,158,158
2135,1,3,186,186,186,1,17,158,158
2136,1,9,161,161,161,9,190,142,142
2137,1,5,188,188,188,7,182,160,160
2138,1,3,182,182,182,2,68,155,155
2139,1,3,187,187,187,2,73,159,159
2140,1,9,161,161,161,9,190,142,142
2141,1,7,136,136,136,3,121,122,122
2142,1,3,73,73,73,5,146,78,78
2143,1,1,122,122,122,1,26,1,1
2144,1,3,13,13,13,2,34,12,12
2145,1,8,24,24,24,11,226,25,25
2146,1,8,142,142,142,2,90,128,128
2147,1,9,161,161,161,9,190,142,142
2148,1,8,135,135,135,2,81,121,121
2149,1,3,126,126,126,2,55,115,115
2150,1,7,121,121,121,3,102,113,113
2151,1,7,121,121,121,3,102,113,113
2152,1,3,49,49,49,9,193,49,49
2153,1,3,42,42,42,2,77,42,42
2154,1,3,126,126,126,2,55,115,115
2155,1,3,179,179,179,2,63,8,8
2156,1,3,29,29,29,2,86,30,30
2157,1,7,121,121,121,3,102,113,113
2158,1,7,121,121,121,3,102,113,113
2159,1,3,42,42,42,2,77,42,42
2160,1,3,89,89,89,1,4,84,84
2161,1,9,161,161,161,9,190,142,142
2162,1,3,80,80,80,2,47,83,83
2163,1,7,121,121,121,3,102,113,113
2164,1,11,139,139,139,6,161,124,124
2165,1,3,178,178,178,2,71,153,153
2166,1,9,161,161,161,9,190,142,142
2167,1,3,41,41,41,1,8,41,41
2168,1,3,41,41,41,1,8,41,41
2169,1,8,81,81,81,11,219,76,76
2170,1,7,77,77,77,3,106,73,73
2171,1,3,93,93,93,1,1,170,170
2172,1,9,161,161,161,9,190,142,142
2173,1,3,42,42,42,2,77,42,42
2174,1,11,144,144,144,6,162,130,130
2175,1,11,34,34,34,6,160,34,34
2176,1,10,33,33,33,8,187,20,20
2177,1,9,161,161,161,9,190,142,142
2178,1,7,63,63,63,3,105,63,63
2179,1,3,41,41,41,1,8,41,41
2180,1,7,63,63,63,3,105,63,63
2181,1,9,43,43,43,9,194,43,43
2182,1,6,112,112,112,10,210,105,105
2183,1,11,157,157,157,6,164,139,139
2184,1,6,112,112,112,10,210,105,105
2185,1,8,81,81,81,11,219,76,76
2186,1,8,81,81,81,11,219,76,76
2187,1,3,191,191,191,2,79,162,162
2188,1,10,123,123,123,9,197,106,106
2189,1,9,147,147,147,9,202,132,132
2190,1,2,2,2,2,4,128,2,2
2191,1,3,181,181,181,2,74,47,47
2192,1,1,37,37,37,1,9,37,37
2193,1,12,50,50,50,5,145,50,50
2194,1,3,53,53,53,2,46,54,54
2195,1,3,3,3,3,2,49,51,51
2196,1,3,21,21,21,2,36,22,22
2197,1,3,38,38,38,2,59,38,38
2198,1,3,12,12,12,2,56,11,11
2199,1,3,80,80,80,2,32,68,68
2200,1,3,88,88,88,2,33,83,83
2201,1,3,80,80,80,2,32,68,68
2202,1,3,80,80,80,2,47,68,68
2203,1,3,71,71,71,1,16,58,58
2204,1,3,71,71,71,1,16,58,58
2205,1,3,13,13,13,2,34,12,12
2206,1,3,44,44,44,2,62,44,44
2207,1,3,48,48,48,2,35,48,48
2208,1,3,85,85,85,2,54,38,38
2209,1,3,102,102,102,2,57,57,57
2210,1,3,107,107,107,2,47,101,101
2211,1,3,93,93,93,2,45,88,88
2212,1,3,133,133,133,2,41,88,88
2213,1,3,194,194,194,2,84,164,164
2214,1,3,182,182,182,2,68,155,155
2215,1,3,171,171,171,2,58,92,92
2216,1,3,171,171,171,2,58,92,92
2217,1,3,171,171,171,2,58,92,92
2218,1,3,102,102,102,2,57,57,57
2219,1,3,11,11,11,1,1,171,171
2220,1,3,177,177,177,5,147,40,40
2221,1,3,153,153,153,2,70,136,136
2222,1,3,48,48,48,2,35,48,48
2223,1,3,38,38,38,2,61,92,92
2224,1,3,182,182,182,2,68,155,155
2225,1,3,76,76,76,2,72,72,72
2226,1,3,94,94,94,2,78,89,89
2227,1,3,191,191,191,2,79,162,162
2228,1,3,38,38,38,2,61,38,38
2229,1,3,119,119,119,2,41,54,54
2230,1,3,104,104,104,2,44,98,98
2231,1,3,104,104,104,2,44,98,98
2232,1,3,11,11,11,1,1,165,165
2233,1,3,187,187,187,2,73,159,159
2234,1,1,192,192,192,1,24,163,163
2235,1,3,11,11,11,1,1,156,156
2236,1,3,181,181,181,2,74,47,47
2237,1,1,18,18,18,1,2,18,18
2238,1,1,18,18,18,1,2,18,18
2239,1,3,47,47,47,2,32,47,47
2240,1,3,53,53,53,2,46,54,54
2241,1,3,29,29,29,2,86,30,30
2242,1,7,52,52,52,3,111,53,53
2243,1,2,31,31,31,4,133,32,32
2244,1,2,65,65,65,4,135,109,109
2245,1,11,59,59,59,6,159,60,60
2246,1,7,196,196,196,3,113,167,167
2247,1,7,197,197,197,3,114,73,73
2248,1,5,96,96,96,7,172,91,91
2249,1,7,120,120,120,3,106,53,53
2250,1,7,84,84,84,3,108,80,80
2251,1,7,84,84,84,3,108,80,80
2252,1,7,84,84,84,3,108,80,80
2253,1,3,72,72,72,2,42,69,69
2254,1,5,96,96,96,7,172,91,91
2255,1,8,74,74,74,11,221,70,70
2256,1,7,17,17,17,3,99,17,17
2257,1,7,45,45,45,3,104,45,45
2258,1,7,136,136,136,3,117,125,125
2259,1,7,17,17,17,3,99,17,17
2260,1,7,17,17,17,3,99,17,17
2261,1,3,184,184,184,2,49,51,51
2262,1,7,17,17,17,3,99,17,17
2263,1,7,17,17,17,3,99,17,17
2264,1,7,17,17,17,3,99,17,17
2265,1,5,7,7,7,7,175,161,161
2266,1,5,7,7,7,7,175,7,7
2267,1,5,190,190,190,7,175,161,161
2268,1,7,199,199,199,3,119,167,167
2269,1,8,81,81,81,11,219,76,76
2270,1,3,176,176,176,2,42,51,51
2271,1,2,98,98,98,11,220,93,93
2272,1,15,109,109,109,12,234,102,102
2273,1,5,188,188,188,7,178,160,160
2274,1,5,188,188,188,7,178,160,160
2275,1,5,7,7,7,7,179,111,111
2276,1,3,95,95,95,5,153,90,90
2277,1,3,95,95,95,5,153,90,90
2278,1,7,120,120,120,3,106,53,53
2279,1,3,95,95,95,5,153,90,90
2280,1,5,7,7,7,7,179,111,111
2281,1,5,7,7,7,7,179,111,111
2282,1,5,7,7,7,7,179,111,111
2283,1,13,183,183,183,3,123,152,152
2284,1,2,2,2,2,4,128,2,2
2285,1,5,96,96,96,7,173,91,91
2286,1,5,96,96,96,7,173,91,91
2287,1,7,77,77,77,3,100,73,73
2288,1,7,77,77,77,3,100,73,73
2289,1,5,190,190,190,7,177,161,161
2290,1,3,103,103,103,2,67,96,96
2291,1,9,172,172,172,9,206,149,149
2292,1,13,180,180,180,3,126,154,154
2293,1,3,3,3,3,2,49,51,51
2294,1,7,77,77,77,3,100,73,73
2295,1,7,77,77,77,3,100,73,73
2296,1,13,183,183,183,3,123,152,152
2297,1,2,201,201,201,4,138,168,168
2298,1,7,39,39,39,3,109,110,110
2299,1,3,195,195,195,2,94,68,68
2300,1,3,176,176,176,2,42,51,51
2301,1,8,24,24,24,11,218,25,25
2302,1,2,98,98,98,11,220,93,93
2303,1,12,68,68,68,2,89,66,66
2304,1,6,124,124,124,10,207,114,114
2305,1,5,14,14,14,7,170,13,13
2306,1,3,104,104,104,2,44,98,98
2307,1,7,39,39,39,3,101,39,39
2308,1,7,58,58,58,3,110,59,59
2309,1,7,58,58,58,3,110,59,59
2310,1,7,58,58,58,3,110,59,59
2311,1,7,136,136,136,3,117,125,125
2312,1,3,97,97,97,2,41,92,92
2313,1,3,176,176,176,2,42,51,51
2314,1,7,58,58,58,3,110,59,59
2315,1,7,58,58,58,3,110,59,59
2316,1,6,15,15,15,10,209,14,14
2317,1,14,62,62,62,4,134,62,62
2318,1,14,62,62,62,4,134,62,62
2319,1,14,62,62,62,4,134,62,62
2320,1,7,77,77,77,3,100,73,73
2321,1,7,77,77,77,3,100,73,73
2322,1,7,77,77,77,3,100,73,73
2323,1,3,202,202,202,2,98,127,127
2324,1,7,77,77,77,3,100,73,73
2325,1,7,84,84,84,3,108,80,80
2326,1,12,50,50,50,5,145,50,50
2327,1,12,50,50,50,5,145,50,50
2328,1,3,97,97,97,2,41,92,92
2329,1,6,124,124,124,10,207,114,114
2330,1,6,124,124,124,10,207,114,114
2331,1,8,24,24,24,11,218,25,25
2332,1,8,24,24,24,11,218,25,25
2333,1,13,180,180,180,3,125,154,154
2334,1,8,24,24,24,11,228,25,25
2335,1,6,124,124,124,10,208,114,114
2336,1,6,124,124,124,10,208,114,114
2337,1,6,124,124,124,10,208,114,114
2338,1,6,124,124,124,10,208,114,114
2339,1,6,124,124,124,10,208,114,114
2340,1,6,124,124,124,10,208,114,114
2341,1,6,124,124,124,10,208,114,114
2342,1,6,124,124,124,10,208,114,114
2343,1,6,124,124,124,10,208,114,114
2344,1,6,124,124,124,10,208,114,114
2345,1,8,24,24,24,11,218,25,25
2346,1,7,77,77,77,3,103,73,73
2347,1,7,77,77,77,3,103,73,73
2348,1,7,77,77,77,3,103,73,73
2349,1,7,77,77,77,3,103,73,73
2350,1,11,59,59,59,6,159,60,60
2351,1,7,77,77,77,3,103,73,73
2352,1,7,77,77,77,3,103,73,73
2353,1,7,77,77,77,3,103,73,73
2354,1,7,77,77,77,3,103,73,73
2355,1,7,77,77,77,3,103,73,73
2356,1,7,77,77,77,3,100,73,73
2357,1,7,77,77,77,3,100,73,73
2358,1,7,77,77,77,3,100,73,73
2359,1,7,77,77,77,3,100,73,73
2360,1,7,77,77,77,3,100,73,73
2361,1,7,77,77,77,3,100,73,73
2362,1,7,77,77,77,3,100,73,73
2363,1,7,77,77,77,3,100,73,73
2364,1,7,77,77,77,3,100,73,73
2365,1,7,77,77,77,3,100,73,73
2366,1,7,77,77,77,3,107,73,73
2367,1,7,77,77,77,3,100,73,73
2368,1,7,77,77,77,3,100,73,73
2369,1,5,36,36,36,7,169,36,36
2370,1,5,189,189,189,5,155,78,78
2371,1,7,17,17,17,3,99,17,17
2372,1,13,183,183,183,3,108,152,152
2373,1,13,183,183,183,3,108,152,152
2374,1,7,108,108,108,3,104,45,45
2375,1,7,108,108,108,3,104,45,45
