"node_id","macro_comunidad","micro_comunidad","modulo_superior_detectado","final_module"
3895,5,108,5,111
3896,5,126,5,108
3897,5,110,5,110
3898,5,124,5,123
3899,5,111,5,125
3900,5,115,5,124
3901,5,112,5,116
3902,5,121,5,128
3903,5,118,5,112
3904,5,124,5,123
3905,5,125,5,120
3906,5,116,5,119
3907,5,116,5,119
3908,5,120,5,118
3909,5,124,5,123
3910,5,107,5,115
3911,5,129,5,113
3912,5,125,5,120
3913,5,110,5,110
3914,5,116,5,119
3915,5,108,5,111
3916,5,125,5,120
3917,5,116,5,119
3918,5,122,5,121
3919,5,123,5,129
3920,5,109,5,122
3921,5,123,5,129
3922,5,112,5,116
3923,5,117,5,127
3924,5,120,5,118
3925,5,118,5,112
3926,5,127,5,114
3927,5,118,5,112
3928,5,126,5,108
3929,5,125,5,120
3930,5,126,5,108
3931,5,118,5,112
3932,5,123,5,129
3933,5,112,5,116
3934,5,119,5,107
3935,5,116,5,119
3936,5,128,5,126
3937,5,122,5,121
3938,5,114,5,117
3939,5,111,5,125
3940,5,127,5,114
3941,5,127,5,114
3942,5,118,5,112
3943,5,117,5,127
3944,5,107,5,115
3945,5,107,5,115
3946,5,108,5,111
3947,5,123,5,129
3948,5,120,5,118
3949,5,113,5,109
3950,5,113,5,109
3951,5,125,5,120
3952,5,126,5,108
3953,5,119,5,107
3954,5,113,5,109
3955,5,127,5,114
3956,5,111,5,125
3957,5,126,5,108
3958,5,107,5,115
3959,5,109,5,122
3960,5,124,5,123
3961,5,125,5,120
3962,5,113,5,109
3963,5,108,5,111
3964,5,109,5,122
3965,5,120,5,118
3966,5,112,5,116
3967,5,109,5,122
3968,5,112,5,116
3969,5,114,5,117
3970,5,119,5,107
3971,5,107,5,115
3972,5,108,5,111
3973,5,113,5,109
3974,5,126,5,108
3975,5,129,5,113
3976,5,108,5,111
3977,5,117,5,127
3978,5,123,5,129
3979,5,120,5,118
3980,5,110,5,110
3981,5,110,5,110
3982,5,123,5,129
3983,5,127,5,114
3984,5,120,5,118
3985,5,114,5,117
3986,5,122,5,121
3987,5,127,5,114
3988,5,124,5,123
3989,5,110,5,110
3990,5,116,5,119
3991,5,114,5,117
3992,5,124,5,123
3993,5,114,5,117
3994,5,111,5,125
3995,5,111,5,125
3996,5,107,5,115
3997,5,118,5,112
3998,5,122,5,121
3999,5,127,5,114
4000,5,113,5,109
4001,5,122,5,121
4002,5,120,5,118
4003,5,109,5,122
4004,5,111,5,125
4005,5,114,5,117
4006,5,115,5,124
4007,5,123,5,129
4008,5,111,5,125
4009,5,129,5,113
4010,5,107,5,115
4011,5,119,5,107
4012,5,121,5,128
4013,5,120,5,118
4014,5,110,5,110
4015,5,129,5,113
4016,5,115,5,124
4017,5,117,5,127
4018,5,119,5,107
4019,5,128,5,126
4020,5,119,5,107
4021,5,116,5,119
4022,5,124,5,123
4023,5,118,5,112
4024,5,111,5,125
4025,5,111,5,125
4026,5,122,5,121
4027,5,119,5,107
4028,5,114,5,117
4029,5,129,5,113
4030,5,128,5,126
4031,5,109,5,122
4032,5,123,5,129
4033,5,113,5,109
4034,5,113,5,109
4035,5,110,5,110
4036,5,122,5,121
4037,5,107,5,115
4038,5,111,5,125
4039,5,113,5,109
4040,5,118,5,112
4041,5,119,5,107
4042,5,108,5,111
4043,5,113,5,109
4044,5,120,5,118
4045,5,108,5,111
4046,5,110,5,110
4047,5,117,5,127
4048,5,122,5,121
4049,5,109,5,122
4050,5,124,5,123
4051,5,107,5,115
4052,5,128,5,126
4053,5,120,5,118
4054,5,109,5,122
4055,5,126,5,108
4056,5,109,5,122
4057,5,124,5,123
4058,5,129,5,113
4059,5,107,5,115
4060,5,121,5,128
4061,5,123,5,129
4062,5,127,5,114
4063,5,113,5,109
4064,5,125,5,120
4065,5,122,5,121
4066,5,123,5,129
4067,5,125,5,120
4068,5,107,5,115
4069,5,107,5,115
4070,5,113,5,109
4071,5,109,5,122
4072,5,113,5,109
4073,5,107,5,115
4074,5,121,5,128
4075,5,122,5,121
4076,5,113,5,109
4077,5,110,5,110
4078,5,119,5,107
4079,5,109,5,122
4080,5,114,5,117
4081,5,107,5,115
4082,5,109,5,122
4083,5,117,5,127
4084,5,112,5,116
4085,5,122,5,121
4086,5,119,5,107
4087,5,125,5,120
4088,5,124,5,123
4089,5,120,5,118
4090,5,107,5,115
4091,5,127,5,114
4092,5,121,5,128
4093,5,109,5,122
4094,5,128,5,126
4095,5,129,5,113
4096,5,123,5,129
4097,5,113,5,109
4098,5,121,5,128
4099,5,111,5,125
4100,5,113,5,109
4101,5,108,5,111
4102,5,126,5,108
4103,5,117,5,127
4104,5,128,5,126
4105,5,115,5,124
4106,5,107,5,115
4107,5,124,5,123
4108,5,114,5,117
4109,5,107,5,115
4110,5,125,5,120
4111,5,108,5,111
4112,5,120,5,118
4113,5,114,5,117
4114,5,119,5,107
4115,5,126,5,108
4116,5,107,5,115
4117,5,114,5,117
4118,5,127,5,114
4119,5,110,5,110
4120,5,123,5,129
4121,5,121,5,128
4122,5,121,5,128
4123,5,122,5,121
4124,5,123,5,129
4125,5,128,5,126
4126,5,129,5,113
4127,5,125,5,120
4128,5,113,5,109
4129,5,121,5,128
4130,5,118,5,112
4131,5,123,5,129
4132,5,111,5,125
4133,5,117,5,127
4134,5,126,5,108
4135,5,115,5,124
4136,5,115,5,124
4137,5,123,5,129
4138,5,125,5,120
4139,5,118,5,112
4140,5,125,5,120
4141,5,113,5,109
4142,5,125,5,120
4143,5,111,5,125
4144,5,121,5,128
4145,5,128,5,126
4146,5,126,5,108
4147,5,124,5,123
4148,5,114,5,117
4149,5,110,5,110
4150,5,124,5,123
4151,5,120,5,118
4152,5,119,5,107
4153,5,126,5,108
4154,5,121,5,128
4155,5,126,5,108
4156,5,125,5,120
4157,5,115,5,124
4158,5,126,5,108
4159,5,121,5,128
4160,5,115,5,124
4161,5,121,5,128
4162,5,117,5,127
4163,5,112,5,116
4164,5,115,5,124
4165,5,124,5,123
4166,5,111,5,125
4167,5,127,5,114
4168,5,122,5,121
4169,5,113,5,109
4170,5,114,5,117
4171,5,122,5,121
4172,5,118,5,112
4173,5,112,5,116
4174,5,112,5,116
4175,5,111,5,125
4176,5,126,5,108
4177,5,120,5,118
4178,5,109,5,122
4179,5,115,5,124
4180,5,114,5,117
4181,5,124,5,123
4182,5,114,5,117
4183,5,121,5,128
4184,5,114,5,117
4185,5,116,5,119
4186,5,117,5,127
4187,5,107,5,115
4188,5,125,5,120
4189,5,108,5,111
4190,5,122,5,121
4191,5,112,5,116
4192,5,114,5,117
4193,5,128,5,126
4194,5,125,5,120
4195,5,125,5,120
4196,5,112,5,116
4197,5,123,5,129
4198,5,113,5,109
4199,5,125,5,120
4200,5,128,5,126
4201,5,121,5,128
4202,5,128,5,126
4203,5,118,5,112
4204,5,117,5,127
4205,5,112,5,116
4206,5,113,5,109
4207,5,118,5,112
4208,5,107,5,115
4209,5,116,5,119
4210,5,114,5,117
4211,5,114,5,117
4212,5,119,5,107
4213,5,124,5,123
4214,5,119,5,107
4215,5,108,5,111
4216,5,122,5,121
4217,5,121,5,128
4218,5,114,5,117
4219,5,125,5,120
4220,5,111,5,125
4221,5,107,5,115
4222,5,113,5,109
4223,5,124,5,123
4224,5,107,5,115
4225,5,112,5,116
4226,5,126,5,108
4227,5,117,5,127
4228,5,128,5,126
4229,5,121,5,128
4230,5,113,5,109
4231,5,122,5,121
4232,5,124,5,123
4233,5,111,5,125
4234,5,108,5,111
4235,5,123,5,129
4236,5,107,5,115
4237,5,122,5,121
4238,5,118,5,112
4239,5,110,5,110
4240,5,122,5,121
4241,5,117,5,127
4242,5,107,5,115
4243,5,126,5,108
4244,5,119,5,107
4245,5,111,5,125
4246,5,110,5,110
4247,5,127,5,114
4248,5,113,5,109
4249,5,122,5,121
4250,5,113,5,109
4251,5,110,5,110
4252,5,113,5,109
4253,5,118,5,112
4254,5,108,5,111
4255,5,119,5,107
4256,5,128,5,126
4257,5,110,5,110
4258,5,107,5,115
4259,5,113,5,109
4260,5,122,5,121
4261,5,110,5,110
4262,5,111,5,125
4263,5,114,5,117
4264,5,119,5,107
4265,5,123,5,129
4266,5,107,5,115
4267,5,120,5,118
4268,5,128,5,126
4269,5,114,5,117
4270,5,128,5,126
4271,5,113,5,109
4272,5,124,5,123
4273,5,110,5,110
4274,5,125,5,120
4275,5,120,5,118
4276,5,114,5,117
4277,5,107,5,115
4278,5,107,5,115
4279,5,121,5,128
4280,5,122,5,121
4281,5,125,5,120
4282,5,114,5,117
4283,5,122,5,121
4284,5,110,5,110
4285,5,107,5,115
4286,5,107,5,115
4287,5,121,5,128
4288,5,107,5,115
4289,5,111,5,125
4290,5,113,5,109
4291,5,125,5,120
4292,5,122,5,121
4293,5,120,5,118
4294,5,125,5,120
4295,5,110,5,110
4296,5,126,5,108
4297,5,125,5,120
4298,5,118,5,112
4299,5,126,5,108
4300,5,121,5,128
4301,5,118,5,112
4302,5,119,5,107
4303,5,121,5,128
4304,5,110,5,110
4305,5,107,5,115
4306,5,110,5,110
4307,5,111,5,125
4308,5,126,5,108
4309,5,126,5,108
4310,5,110,5,110
4311,5,121,5,128
4312,5,107,5,115
4313,5,110,5,110
4314,5,126,5,108
4315,5,120,5,118
4316,5,120,5,118
4317,5,118,5,112
4318,5,124,5,123
4319,5,124,5,123
4320,5,114,5,117
4321,5,118,5,112
4322,5,124,5,123
4323,5,110,5,110
4324,5,126,5,108
4325,5,118,5,112
4326,5,114,5,117
4327,5,110,5,110
4328,5,121,5,128
4329,5,110,5,110
4330,5,126,5,108
4331,5,125,5,120
4332,5,126,5,108
4333,5,125,5,120
4334,6,145,6,130
4335,6,139,6,131
4336,6,147,6,132
4337,6,140,6,133
4338,6,145,6,130
4339,6,134,6,134
4340,6,144,6,135
4341,6,141,6,136
4342,6,141,6,136
4343,6,136,6,137
4344,6,146,6,138
4345,6,143,6,139
4346,6,141,6,136
4347,6,137,6,140
4348,6,130,6,141
4349,6,133,6,142
4350,6,142,6,143
4351,6,140,6,133
4352,6,138,6,144
4353,6,135,6,145
4354,6,144,6,135
4355,6,135,6,145
4356,6,142,6,143
4357,6,137,6,140
4358,6,133,6,142
4359,6,132,6,146
4360,6,141,6,136
4361,6,146,6,138
4362,6,142,6,143
4363,6,132,6,146
4364,6,146,6,138
4365,6,131,6,147
4366,6,132,6,146
4367,6,138,6,144
4368,6,145,6,130
4369,6,135,6,145
4370,6,135,6,145
4371,6,133,6,142
4372,6,137,6,140
4373,6,134,6,134
4374,6,130,6,141
4375,6,138,6,144
4376,6,132,6,146
4377,6,130,6,141
4378,6,142,6,143
4379,6,142,6,143
4380,6,137,6,140
4381,6,138,6,144
4382,6,134,6,134
4383,6,139,6,131
4384,6,143,6,139
4385,6,142,6,143
4386,6,134,6,134
4387,6,134,6,134
4388,6,145,6,130
4389,6,140,6,133
4390,6,145,6,130
4391,6,147,6,132
4392,6,135,6,145
4393,6,143,6,139
4394,6,142,6,143
4395,6,145,6,130
4396,6,140,6,133
4397,6,135,6,145
4398,6,131,6,147
4399,6,139,6,131
4400,6,146,6,138
4401,6,141,6,136
4402,6,140,6,133
4403,6,134,6,134
4404,6,133,6,142
4405,6,135,6,145
4406,6,139,6,131
4407,6,137,6,140
4408,6,146,6,138
4409,6,146,6,138
4410,6,144,6,135
4411,6,138,6,144
4412,6,141,6,136
4413,6,133,6,142
4414,6,130,6,141
4415,6,145,6,130
4416,6,142,6,143
4417,6,138,6,144
4418,6,141,6,136
4419,6,130,6,141
4420,6,145,6,130
4421,6,138,6,144
4422,6,131,6,147
4423,6,133,6,142
4424,6,141,6,136
4425,6,134,6,134
4426,6,137,6,140
4427,6,130,6,141
4428,6,141,6,136
4429,6,146,6,138
4430,6,145,6,130
4431,6,140,6,133
4432,6,136,6,137
4433,6,130,6,141
4434,6,135,6,145
4435,6,130,6,141
4436,6,147,6,132
4437,6,146,6,138
4438,6,141,6,136
4439,6,147,6,132
4440,6,141,6,136
4441,6,130,6,141
4442,6,136,6,137
4443,6,141,6,136
4444,6,139,6,131
4445,6,141,6,136
4446,6,144,6,135
4447,6,136,6,137
4448,6,146,6,138
4449,6,132,6,146
4450,6,147,6,132
4451,6,132,6,146
4452,6,133,6,142
4453,6,145,6,130
4454,6,138,6,144
4455,6,138,6,144
4456,6,131,6,147
4457,6,143,6,139
4458,6,142,6,143
4459,6,143,6,139
4460,6,133,6,142
4461,6,142,6,143
4462,6,147,6,132
4463,6,146,6,138
4464,6,147,6,132
4465,6,136,6,137
4466,6,146,6,138
4467,6,137,6,140
4468,6,133,6,142
4469,6,140,6,133
4470,6,139,6,131
4471,6,136,6,137
4472,6,140,6,133
4473,6,143,6,139
4474,6,139,6,131
4475,6,131,6,147
4476,6,145,6,130
4477,6,139,6,131
4478,6,136,6,137
4479,6,137,6,140
4480,6,139,6,131
4481,6,137,6,140
4482,6,135,6,145
4483,6,130,6,141
4484,6,137,6,140
4485,6,145,6,130
4486,6,147,6,132
4487,6,142,6,143
4488,6,139,6,131
4489,6,136,6,137
4490,6,139,6,131
4491,6,136,6,137
4492,6,132,6,146
4493,6,138,6,144
4494,6,133,6,142
4495,6,143,6,139
4496,6,135,6,145
4497,6,138,6,144
4498,6,139,6,131
4499,6,137,6,140
4500,6,140,6,133
4501,6,145,6,130
4502,6,140,6,133
4503,6,140,6,133
4504,6,131,6,147
4505,6,137,6,140
4506,6,142,6,143
4507,6,142,6,143
4508,6,140,6,133
4509,6,134,6,134
4510,6,147,6,132
4511,6,132,6,146
4512,6,141,6,136
4513,6,147,6,132
4514,6,142,6,143
4515,6,137,6,140
4516,6,147,6,132
4517,6,140,6,133
4518,6,145,6,130
4519,6,146,6,138
4520,6,132,6,146
4521,6,131,6,147
4522,6,130,6,141
4523,6,132,6,146
4524,6,136,6,137
4525,6,132,6,146
4526,6,141,6,136
4527,6,139,6,131
4528,6,132,6,146
4529,6,141,6,136
4530,6,132,6,146
4531,6,135,6,145
4532,6,135,6,145
4533,6,145,6,130
4534,6,142,6,143
4535,6,136,6,137
4536,6,135,6,145
4537,6,132,6,146
4538,6,141,6,136
4539,6,133,6,142
4540,6,132,6,146
4541,6,138,6,144
4542,6,145,6,130
4543,6,134,6,134
4544,6,145,6,130
4545,6,133,6,142
4546,6,140,6,133
4547,6,147,6,132
4548,6,132,6,146
4549,6,130,6,141
4550,6,131,6,147
4551,6,145,6,130
4552,6,142,6,143
4553,6,140,6,133
4554,6,136,6,137
4555,6,134,6,134
4556,6,136,6,137
4557,6,135,6,145
4558,6,138,6,144
4559,6,141,6,136
4560,6,143,6,139
4561,6,147,6,132
4562,6,146,6,138
4563,6,133,6,142
4564,6,133,6,142
4565,6,146,6,138
4566,6,132,6,146
4567,6,144,6,135
4568,6,141,6,136
4569,6,138,6,144
4570,6,146,6,138
4571,6,140,6,133
4572,6,146,6,138
4573,6,137,6,140
4574,6,132,6,146
4575,6,141,6,136
4576,6,147,6,132
4577,6,133,6,142
4578,6,136,6,137
4579,6,147,6,132
4580,6,134,6,134
4581,6,142,6,143
4582,6,142,6,143
4583,6,134,6,134
4584,6,138,6,144
4585,6,130,6,141
4586,6,131,6,147
4587,6,132,6,146
4588,6,142,6,143
4589,6,143,6,139
4590,6,134,6,134
4591,6,133,6,142
4592,6,140,6,133
4593,6,130,6,141
4594,6,131,6,147
4595,6,146,6,138
4596,6,139,6,131
4597,6,135,6,145
4598,6,130,6,141
4599,6,134,6,134
4600,6,132,6,146
4601,6,140,6,133
4602,6,146,6,138
4603,6,139,6,131
4604,6,143,6,139
4605,6,139,6,131
4606,6,145,6,130
4607,6,137,6,140
4608,6,130,6,141
4609,6,130,6,141
4610,6,145,6,130
4611,6,142,6,143
4612,6,133,6,142
4613,6,146,6,138
4614,6,134,6,134
4615,6,143,6,139
4616,6,130,6,141
4617,6,142,6,143
4618,6,138,6,144
4619,6,147,6,132
4620,6,146,6,138
4621,6,139,6,131
4622,6,133,6,142
4623,6,140,6,133
4624,6,140,6,133
4625,6,132,6,146
4626,6,134,6,134
4627,6,131,6,147
4628,6,142,6,143
4629,6,132,6,146
4630,6,137,6,140
4631,6,137,6,140
4632,6,132,6,146
4633,6,146,6,138
4634,6,143,6,139
4635,6,130,6,141
4636,6,142,6,143
4637,6,143,6,139
4638,6,146,6,138
4639,6,138,6,144
4640,6,132,6,146
4641,6,143,6,139
4642,6,130,6,141
4643,6,143,6,139
4644,6,139,6,131
4645,6,139,6,131
4646,6,130,6,141
4647,6,132,6,146
4648,6,144,6,135
4649,6,146,6,138
4650,6,144,6,135
4651,6,142,6,143
4652,6,145,6,130
4653,6,130,6,141
4654,6,136,6,137
4655,6,142,6,143
4656,6,134,6,134
4657,6,136,6,137
4658,6,134,6,134
4659,6,132,6,146
4660,6,139,6,131
4661,6,132,6,146
4662,6,136,6,137
4663,6,134,6,134
4664,6,140,6,133
4665,6,145,6,130
4666,6,131,6,147
4667,6,147,6,132
4668,6,147,6,132
4669,6,139,6,131
4670,6,132,6,146
4671,6,132,6,146
4672,6,130,6,141
4673,6,133,6,142
4674,6,146,6,138
4675,6,136,6,137
4676,6,143,6,139
4677,6,137,6,140
4678,6,139,6,131
4679,6,146,6,138
4680,6,132,6,146
4681,6,136,6,137
4682,6,130,6,141
4683,6,130,6,141
4684,6,134,6,134
4685,6,132,6,146
4686,6,141,6,136
4687,6,145,6,130
4688,6,131,6,147
4689,6,130,6,141
4690,6,139,6,131
4691,6,142,6,143
4692,6,142,6,143
4693,6,135,6,145
4694,6,140,6,133
4695,6,141,6,136
4696,6,146,6,138
4697,6,142,6,143
4698,6,137,6,140
4699,6,134,6,134
4700,6,136,6,137
4701,6,146,6,138
4702,6,144,6,135
4703,6,142,6,143
4704,6,131,6,147
4705,6,134,6,134
4706,6,132,6,146
4707,6,143,6,139
4708,6,141,6,136
4709,6,131,6,147
4710,6,131,6,147
4711,6,144,6,135
4712,6,141,6,136
4713,6,144,6,135
4714,6,137,6,140
4715,6,132,6,146
4716,6,131,6,147
4717,6,144,6,135
4718,6,146,6,138
4719,6,139,6,131
4720,6,144,6,135
4721,6,131,6,147
4722,6,135,6,145
4723,6,139,6,131
4724,6,137,6,140
4725,6,131,6,147
4726,6,139,6,131
4727,6,133,6,142
4728,6,133,6,142
4729,6,145,6,130
4730,6,133,6,142
4731,6,144,6,135
4732,6,138,6,144
4733,6,135,6,145
4734,6,146,6,138
4735,6,138,6,144
4736,6,137,6,140
4737,6,143,6,139
4738,6,134,6,134
4739,6,136,6,137
4740,6,132,6,146
4741,6,137,6,140
4742,6,132,6,146
4743,6,130,6,141
4744,6,133,6,142
4745,6,146,6,138
4746,6,133,6,142
4747,6,140,6,133
4748,6,142,6,143
4749,6,139,6,131
4750,6,142,6,143
4751,6,144,6,135
4752,6,132,6,146
4753,6,135,6,145
4754,6,139,6,131
4755,6,136,6,137
4756,6,146,6,138
4757,6,133,6,142
4758,6,135,6,145
4759,6,142,6,143
4760,6,141,6,136
4761,6,144,6,135
4762,6,146,6,138
4763,6,140,6,133
4764,6,145,6,130
4765,6,134,6,134
4766,6,138,6,144
4767,6,135,6,145
4768,6,138,6,144
4769,6,132,6,146
4770,6,134,6,134
4771,6,138,6,144
4772,6,146,6,138
4773,6,144,6,135
4774,6,145,6,130
4775,6,134,6,134
4776,6,140,6,133
4777,6,144,6,135
4778,6,142,6,143
4779,6,134,6,134
4780,6,139,6,131
4781,6,134,6,134
4782,6,147,6,132
4783,6,135,6,145
4784,6,132,6,146
4785,6,147,6,132
4786,6,137,6,140
4787,6,145,6,130
4788,6,146,6,138
4789,6,144,6,135
4790,6,133,6,142
4791,6,143,6,139
4792,6,130,6,141
4793,6,143,6,139
4794,6,130,6,141
4795,6,130,6,141
4796,6,130,6,141
4797,6,137,6,140
4798,6,146,6,138
4799,6,131,6,147
4800,6,135,6,145
4801,6,139,6,131
4802,6,135,6,145
4803,6,143,6,139
4804,6,137,6,140
4805,6,135,6,145
4806,6,141,6,136
4807,6,135,6,145
4808,6,138,6,144
4809,6,141,6,136
4810,6,131,6,147
4811,6,132,6,146
4812,6,136,6,137
4813,6,132,6,146
4814,6,142,6,143
4815,6,132,6,146
4816,6,146,6,138
4817,6,131,6,147
4818,6,135,6,145
4819,6,141,6,136
4820,6,132,6,146
4821,6,130,6,141
4822,6,145,6,130
4823,6,137,6,140
4824,6,146,6,138
4825,6,142,6,143
4826,6,146,6,138
4827,6,130,6,141
4828,6,144,6,135
4829,6,136,6,137
4830,6,145,6,130
4831,6,142,6,143
4832,6,132,6,146
4833,6,136,6,137
4834,6,143,6,139
4835,6,132,6,146
4836,6,130,6,141
4837,6,130,6,141
4838,6,133,6,142
4839,6,144,6,135
4840,6,134,6,134
4841,6,146,6,138
4842,6,143,6,139
4843,6,147,6,132
4844,6,144,6,135
4845,6,139,6,131
4846,6,130,6,141
4847,6,137,6,140
4848,6,132,6,146
4849,6,132,6,146
4850,6,133,6,142
4851,6,146,6,138
4852,6,130,6,141
4853,6,142,6,143
4854,6,132,6,146
4855,6,143,6,139
4856,6,144,6,135
4857,6,144,6,135
4858,6,132,6,146
4859,6,140,6,133
4860,6,144,6,135
4861,6,136,6,137
4862,6,137,6,140
4863,6,130,6,141
4864,6,140,6,133
4865,6,135,6,145
4866,6,141,6,136
4867,6,146,6,138
4868,6,143,6,139
4869,6,139,6,131
4870,6,140,6,133
4871,6,147,6,132
4872,6,141,6,136
4873,6,138,6,144
4874,6,132,6,146
4875,6,145,6,130
4876,6,143,6,139
4877,6,132,6,146
4878,6,141,6,136
4879,6,141,6,136
4880,6,147,6,132
4881,6,142,6,143
4882,6,141,6,136
4883,6,134,6,134
4884,6,140,6,133
4885,6,136,6,137
4886,6,146,6,138
4887,6,145,6,130
4888,6,141,6,136
4889,6,145,6,130
4890,6,147,6,132
4891,6,144,6,135
4892,6,136,6,137
4893,6,142,6,143
4894,6,137,6,140
4895,6,136,6,137
4896,6,140,6,133
4897,6,134,6,134
4898,6,145,6,130
4899,6,130,6,141
4900,6,136,6,137
4901,6,140,6,133
4902,6,147,6,132
4903,6,145,6,130
4904,6,143,6,139
4905,6,132,6,146
4906,6,141,6,136
4907,6,139,6,131
4908,6,141,6,136
4909,6,137,6,140
4910,6,132,6,146
4911,6,134,6,134
4912,6,141,6,136
4913,6,133,6,142
4914,6,131,6,147
4915,6,140,6,133
4916,6,142,6,143
4917,6,132,6,146
4918,6,146,6,138
4919,6,134,6,134
4920,6,139,6,131
4921,6,147,6,132
4922,6,147,6,132
4923,6,146,6,138
4924,6,144,6,135
4925,6,134,6,134
4926,6,134,6,134
4927,6,144,6,135
4928,6,147,6,132
4929,6,141,6,136
4930,6,142,6,143
4931,6,133,6,142
4932,6,137,6,140
4933,6,137,6,140
4934,6,143,6,139
4935,6,132,6,146
4936,6,136,6,137
4937,6,136,6,137
4938,6,133,6,142
4939,6,144,6,135
4940,6,139,6,131
4941,6,140,6,133
4942,6,146,6,138
4943,6,139,6,131
4944,6,133,6,142
4945,6,143,6,139
4946,6,136,6,137
4947,6,132,6,146
4948,6,144,6,135
4949,6,136,6,137
4950,6,140,6,133
4951,6,132,6,146
4952,6,143,6,139
4953,6,132,6,146
4954,6,139,6,131
4955,6,145,6,130
4956,6,145,6,130
4957,6,133,6,142
4958,6,140,6,133
4959,6,140,6,133
4960,6,137,6,140
4961,6,147,6,132
4962,6,143,6,139
4963,6,133,6,142
4964,6,134,6,134
4965,6,132,6,146
4966,6,144,6,135
4967,6,132,6,146
4968,6,130,6,141
4969,6,147,6,132
4970,6,146,6,138
4971,6,147,6,132
4972,6,140,6,133
4973,6,136,6,137
4974,6,139,6,131
4975,6,132,6,146
4976,6,142,6,143
4977,6,147,6,132
4978,6,137,6,140
4979,6,142,6,143
4980,6,140,6,133
4981,6,146,6,138
4982,6,139,6,131
4983,6,143,6,139
4984,6,141,6,136
4985,6,137,6,140
4986,6,130,6,141
4987,6,139,6,131
4988,6,134,6,134
4989,6,147,6,132
4990,6,145,6,130
4991,6,140,6,133
4992,6,139,6,131
4993,6,133,6,142
4994,6,147,6,132
4995,6,147,6,132
4996,6,132,6,146
4997,6,133,6,142
4998,6,142,6,143
4999,6,142,6,143
5000,6,137,6,140
